Date,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
,MA,PYPL,V,MA,PYPL,V,MA,PYPL,V,MA,PYPL,V,MA,PYPL,V
2022-02-22,359.696044921875,102.93204498291016,214.6561737060547,365.5853350505054,104.8376433773564,217.58523237610737,355.3107977834159,101.47541326724553,213.29831811921568,356.4828079784046,101.91440087890811,214.3652035946353,3897900,28422200,9928800
2022-02-23,352.8007507324219,100.48770141601562,209.4478302001953,364.84301850341456,105.30656336950483,217.52701905749464,351.72641314327495,100.36298971501517,208.93378946900194,363.29012454496973,104.77777936335244,216.13037450506238,3802500,25263600,8669900
2022-02-24,360.7606201171875,104.77777862548828,210.75718688964844,361.893555400497,105.01723057021758,211.30032314577716,333.34561899336694,94.2820452923939,195.38441812919402,337.86758393621477,94.52148962532509,197.24660592135805,7425000,35400600,13463400
2022-02-25,360.4773864746094,110.68412780761719,212.6678924560547,363.89571497221004,110.84375482171497,214.03542680311025,353.2598455170856,104.28890832888202,207.79903803938726,358.65102716047903,105.90517466298526,210.747498625173,3817900,33806900,8463600
2022-02-28,352.400390625,111.67184448242188,209.61270141601562,356.834429751958,113.27314605287282,212.06652286099614,347.3607939583999,108.67876369502038,206.8194272221387,353.7384173548133,110.05557811697776,209.4963193077486,4952400,25719300,8409400
2022-03-01,336.44158935546875,106.26435089111328,202.67799377441406,353.14253797538987,112.48995702439723,208.6719092156311,333.25765173389004,105.31753451907878,201.03887666527302,349.4995963905415,112.47000650094559,208.0220844373322,5894200,19597700,9317800
2022-03-02,336.0608215332031,106.3641128540039,202.20277404785156,340.1921272447588,106.9826856119975,204.2007461766683,330.78683390077924,103.45084943596555,199.98173124040562,334.9571847716113,105.36641927699368,200.67034523076032,4997900,17023500,8865700
2022-03-03,333.0330505371094,101.10626220703125,200.99038696289062,341.3444807653067,107.5014816113065,205.13182318713058,332.74983909454284,100.62737355851574,200.34056215944952,339.51812164567855,107.41169284413402,204.2104302508888,3975900,20330800,8610000
2022-03-04,323.0417785644531,99.67957305908203,194.2593231201172,330.9234437707105,102.15384896988547,200.15625796389867,316.43951253069656,98.39254737804548,190.93260647006298,329.0384871611055,100.00880616815789,198.82751297880841,4670900,20151600,10912300
2022-03-07,305.61810302734375,93.39409637451172,184.9580841064453,322.1041874044445,100.09859843146162,194.15264034746508,304.8269767541253,93.28434947207133,184.3276613078164,321.88931985730846,99.34034918145474,193.8228811850854,6874300,26529900,13412400
2022-03-08,306.9951171875,94.68112182617188,185.93768310546875,317.15245772177303,98.37258501036847,190.50585830725092,298.478596616818,92.03723232904831,181.04942751705167,304.1237493134837,92.82541116701634,184.28885769231132,5048200,25130900,11070900
2022-03-09,320.4731750488281,99.98885345458984,193.7452850341797,321.7623803393689,100.49767932008527,194.4630091988899,313.6169658798802,97.06561091250529,189.3613914424363,315.6093713465834,97.89369842439433,190.58344791811402,4015900,20811300,8457600
2022-03-10,317.0157470703125,98.32270812988281,192.00918579101562,318.5100436028851,99.09092885898261,193.91987088503055,312.2886911776942,96.17766534995746,190.3894707497746,314.42759030545875,98.82155493396786,190.97139605597076,3771300,14703200,7061600
2022-03-11,317.2111511230469,96.3472671508789,190.78712463378906,323.24693590410925,99.58977123320146,194.79276145063366,316.4688759105219,95.29968586417864,190.54465206233607,322.32886807981623,99.51993298820797,194.7054748767549,2987700,15141700,5432100
2022-03-14,320.9223937988281,96.6465835571289,194.29815673828125,329.0189561303037,100.40788514940195,198.27469872646543,319.6234422809831,94.41174437136098,192.19349622563826,321.42050255645705,95.8234817548489,192.4456624163165,4122700,20988900,7994700
2022-03-15,327.182861328125,100.2282943725586,199.9332275390625,330.48399466801044,100.33804127337437,200.19510211848564,323.4812916559292,95.8284697201903,195.33594123069372,324.66307807767123,98.44741532168027,196.00516804513367,3738900,18032900,8277700
2022-03-16,336.6369934082031,107.67108917236328,205.49066162109375,342.7509278139876,107.69104730654152,207.23646719314334,328.82367089313954,101.6549981114783,200.76730040060175,334.0097613280762,102.14386583367383,203.67697142090032,4340800,24840500,9232300
2022-03-17,338.3558654785156,111.90132141113281,207.02308654785156,338.7856005143819,111.92127193458018,207.11037312510385,331.8219734621102,106.22444220966545,202.43550946247578,333.62880988944056,106.31423098287611,203.609068466028,3244200,21950800,6668500
2022-03-18,341.9207763671875,118.49606323242188,212.51266479492188,344.50893364083817,119.10465692560234,212.65814242057144,334.4981135819265,109.97576675149132,203.9582252222906,338.60989625629975,111.27276383934307,205.32577410080265,6790800,31997800,14620800
2022-03-21,337.5158996582031,114.38557434082031,210.50498962402344,341.8327723549128,117.22899961769846,211.49428189933133,334.49800818749543,112.24053154886023,208.08997218638459,337.9456346707426,116.94964662373124,209.8260693564011,6053800,19888900,6101500
2022-03-22,341.3738708496094,117.59814453125,211.89198303222656,345.67119283457,119.07472676097102,212.95886852368594,337.44768650159125,114.38556999897335,210.64081597411922,338.688040883326,114.38556999897335,211.28094726899485,4669900,16746100,6259900
2022-03-23,334.1953430175781,114.38557434082031,208.21604919433594,338.63918825276767,117.08932312071485,210.74746355069348,333.77538406949924,113.82686074108766,207.7505059791874,335.3868759393205,115.26354198068849,208.81739126322776,2527800,14430600,6008000
2022-03-24,341.1979675292969,115.7823486328125,210.76687622070312,341.2956400029305,115.92202513185944,211.10634377362265,332.74982015543713,113.05864167780052,207.5565414291119,334.26363917766855,115.55287574906491,208.51673823358365,2482700,13546700,5487000
2022-03-25,340.8756408691406,113.49762725830078,211.85317993164062,343.3368559850575,115.9220230362133,212.33812519336138,337.5842842664901,111.83147314385029,209.19568936899802,342.2332196583746,115.77236747228326,211.843486354174,2173800,12371500,5051400
2022-03-28,342.3114013671875,115.90206146240234,214.12269592285156,342.379775089482,116.82991679707989,214.32636460796243,335.5138194251233,112.10085135507722,210.9608439219386,340.3776232056935,113.73706821875406,211.92104069266068,3134600,13868000,4316800
2022-03-29,358.9732971191406,120.9005126953125,221.25140380859375,362.108414000163,121.26966207349194,221.920630584239,348.76716324216,116.7002234852307,217.04208282474409,350.3493561624364,118.37634906463752,218.07016432962084,5512400,15918400,8032500
2022-03-30,353.78717041015625,118.21671295166016,217.20697021484375,359.6862361951859,122.52674901446314,219.35043468912323,351.228312514874,117.75777480744944,216.02370264432184,355.51588678166036,122.04286700780439,219.04006263157783,2614200,16513300,7084000
2022-03-31,349.04058837890625,115.38326263427734,215.09262084960938,355.6233018070001,118.61578766252961,219.11766051461314,349.0210360008462,115.32339584418895,213.80266470556356,351.1892337782518,117.83260216996968,217.16818593266063,4095700,13928300,10759500
2022-04-01,355.47686767578125,116.40090942382812,219.54443359375,359.30540873648545,117.967288057074,219.80630819573574,349.8122209019058,114.77467161090343,215.5387807386005,350.83770753676725,115.7324565447546,216.36319365627318,3806800,11037800,6559600
2022-04-04,358.34820556640625,121.57894134521484,220.88284301757812,361.1317071413283,122.03787948266636,222.33767860436444,354.67593514865905,116.61042392359118,218.1865489140157,355.750272750176,116.79000907405464,218.9624493874861,3027200,15266400,8521200
2022-04-05,354.8420104980469,117.37865447998047,219.2825469970703,359.05143515978403,122.63450215277642,222.09523842165152,353.4844315524064,116.93268683786492,218.52603356547553,354.8322343082214,122.54670767285424,220.00027131907137,2215900,12778700,4658000
2022-04-06,345.2999267578125,112.23055267333984,212.4156951904297,348.75732948299475,115.25356311033762,216.1594727971531,341.4225652019695,110.60431482036496,212.03743851925557,348.151801902888,114.99416825080915,216.0721862113483,3864500,16288900,7430000
2022-04-07,341.8670959472656,112.77928161621094,209.6417999267578,345.14347099521103,114.07627868495702,212.09562140666176,338.2093083776829,109.84606009633957,207.24616950181561,343.4612743341263,111.26278313325517,211.736766701496,2848500,12471300,6995100
2022-04-08,344.5273132324219,110.95350646972656,210.44680786132812,348.06777294989695,112.97882329866718,212.80364915074435,338.05282150032076,109.99572150878019,206.66424134665087,339.66654955475235,112.00108781452948,208.3421475391254,2235100,10521800,5438600
2022-04-11,339.7350158691406,109.55673217773438,208.28399658203125,343.7742457799698,111.13807562605626,210.7572204559148,338.2190958563498,108.18989681232581,206.98434679082683,342.93316237850405,109.49687299729258,208.7689418592886,1809200,10706600,6942700
2022-04-12,338.19952392578125,108.00033569335938,205.03480529785156,346.6887657282316,112.47997797095361,210.4565033698921,336.90855937009076,107.50148887722376,204.3558850417696,342.3072225349289,111.38251649781493,209.9812517909589,4038500,12493600,7446600
2022-04-13,347.3342590332031,104.92743682861328,206.8485107421875,349.15336306893704,105.7056366390725,207.41104889841193,335.3339268644147,102.05408192573353,200.9321739261649,336.84008698378267,102.3533854464803,204.0940110118211,3048500,26481900,8052900
2022-04-14,349.9553527832031,102.07402801513672,206.38299560546875,354.97260344497937,105.45620865170741,209.44785317625417,349.02622123590334,101.8246046194498,206.13082940003252,349.32940524674405,104.83764350195457,207.81844421924202,3358900,16125800,8191600
2022-04-18,348.9577331542969,100.3480224609375,206.7515411376953,352.8307161646583,102.76243910631256,209.33145323272268,345.456432588935,98.90635553717037,205.1512278483197,346.2094976953177,101.81463324665313,205.2967054930435,1871400,15342400,4744400
2022-04-19,355.87237548828125,103.4209213256836,209.20533752441406,356.6548099303318,104.61815059049964,209.99094630993582,348.2438262209271,99.67957035838592,206.0435004322513,348.9675519638545,99.769359127938,206.68363159058447,2999300,12768100,5028800
2022-04-20,357.26123046875,94.68112182617188,211.23245239257812,363.71617379182555,101.71485696554073,214.1712343191102,355.8724277842875,94.21220462785438,210.8445020996303,358.6011142045582,101.71485696554073,212.07626721873993,3377300,26487000,7178300
2022-04-21,356.4298400878906,89.19380950927734,209.9327850341797,366.97290126479913,97.38487306535367,217.17786788278752,355.4713691275095,88.60516632617274,208.86591441832672,361.3590724105606,95.91327652528932,212.90064744457734,3605300,27204100,8850300
2022-04-22,343.4613037109375,85.83158111572266,201.902099609375,354.14130293257097,90.04184942006668,210.03948015119843,342.9038247463494,85.78170100168246,201.68872251965365,352.57646383660835,89.08905018385931,209.729122893011,2968800,21053000,6201100
2022-04-25,346.8061828613281,87.57754516601562,203.62850952148438,347.256064073789,87.72720073209351,204.19104779294963,339.5199159371348,84.2252939777836,199.14762010312757,341.60310502390695,85.12820549032914,200.13691256669435,3380400,15683400,6839400
2022-04-26,336.5467224121094,83.50695037841797,195.0449676513672,342.36595809788173,86.6646515019201,202.28034183273948,336.0283725831367,83.37725295205823,195.0449676513672,340.2925587819909,86.56986939305037,200.74791320681229,3116400,17205300,8155300
2022-04-27,353.6229248046875,82.41947174072266,207.66322326660156,365.52541910547586,86.40526055010766,215.12168242011225,348.1753427561921,81.93060399120581,206.63514186430922,349.15336338191173,83.37725671626107,210.82506047733966,5702300,24669800,15955800
2022-04-28,370.5035400390625,91.87760162353516,214.01602172851562,373.5745391264029,92.9650916252379,218.1574431296041,360.6842344589968,84.17541328685634,212.66787464866172,361.0167578897014,84.86381670722042,213.76384074996895,6843300,42836600,10799100
2022-04-29,355.39312744140625,87.7271957397461,206.7127685546875,368.8311208224226,94.29202124409497,214.53977725286006,353.79894910120197,87.54761059303206,205.95625514294903,363.8725492585138,90.79011468907028,212.03745796812717,4741800,24872400,7965000
2022-05-02,351.1485900878906,91.31889343261719,205.1609344482422,356.90911697617065,92.27667836935422,205.75256823993098,342.88430253745946,86.61975751872085,200.72854259850342,355.0215440292807,87.34807719146566,205.39371349393028,3903800,21340500,8803700
2022-05-03,349.9260559082031,90.50078582763672,202.28033447265625,355.4518672301645,92.03723488989188,207.17828383185932,345.67165963489657,89.83233294036282,200.05929202308994,353.642522855675,91.26901416466336,207.17828383185932,2686900,15227600,6616900
2022-05-04,360.420166015625,92.50614929199219,208.0609130859375,361.1243420908274,92.63584671621469,208.33248124053006,345.88679320799366,86.91906680642484,199.14761707093066,351.47128286809374,90.04184494917962,203.04658100380135,3346600,15850600,7191100
2022-05-05,345.6031799316406,85.23296356201172,199.0603485107422,359.6866724476671,90.52074262528367,208.11912300084268,341.3585735530791,83.9758675093165,196.95568772231556,354.14131163326573,90.52074262528367,205.87867812281937,3424800,22066500,7749600
2022-05-06,339.4905090332031,81.49161529541016,196.71319580078125,343.53952868108735,85.17310719392509,199.52587229510894,333.28986195353116,80.71341548865375,194.1914746132531,338.6396358788328,85.12321946813886,197.6151868505686,3635200,21369300,8825300
2022-05-09,320.78094482421875,79.34657287597656,187.1888427734375,334.86446436618394,81.95055384937392,194.70549319568693,317.7491050516743,78.66814090567,186.29654540246054,333.5050014998731,79.70574319036228,194.02657289161237,5777400,25513700,10314100
2022-05-10,318.1794128417969,78.56837463378906,187.7513885498047,326.3458904150281,82.08025291902236,191.7958298095631,315.9495271785657,75.95441454064604,185.2199739714692,325.006007035154,81.52154691295758,190.7871502883989,5003500,21126300,11016500
2022-05-11,318.7076416015625,74.99662780761719,190.796875,323.7248932114191,80.20458973711624,192.34870583894562,311.54852199630716,74.84697224182042,185.63705003995815,318.3262290000018,77.57067918156702,187.66413258817784,4263900,16770200,9427300
2022-05-12,314.1793212890625,74.11865997314453,188.4889373779297,318.4239270208727,76.3834211422678,190.51987611264946,305.8954857899501,71.6653317259402,184.5825274753554,314.69767100212914,73.5799045047112,189.03311093100126,3891500,29361000,9308600
2022-05-13,325.48529052734375,78.64818572998047,193.60032653808594,327.86190361054736,79.00735602311983,194.8733073168171,318.92277971514164,76.1938604680601,190.9474726725368,320.46806919948466,76.1938604680601,191.43334410427354,3536000,17111400,6684500
2022-05-16,322.4828186035156,77.47090911865234,192.220458984375,326.2188354856932,78.87765312846035,194.2902760879918,317.88610876973223,76.01228309332119,190.34500232114308,321.3189714295753,78.40873592125833,191.74431445724346,2062300,15432300,5161300
2022-05-17,331.4120788574219,79.5660629272461,198.2355194091797,333.6810940363197,81.09752622471252,199.01291656846468,325.2212209817785,77.13168815864968,194.4943039206555,332.6346047279285,79.70573941936577,197.11802118669456,2802300,12677400,7265600
2022-05-18,328.5171203613281,77.00199127197266,194.33883666992188,334.09184983528996,79.75363340956375,199.65427066470136,326.2285556916402,76.59293324804952,193.5031373171517,326.2872345411075,78.41871433726152,197.08887041418174,4521400,15955300,8748200
2022-05-19,324.91802978515625,81.09253692626953,191.79287719726562,328.8203227267359,82.12016014598616,194.75669578787637,317.2992403711376,76.65280332308654,187.84760368842132,322.7468226931657,76.65280332308654,190.80171018869586,4380700,19779300,9012400
2022-05-20,328.7909851074219,80.35424041748047,193.4059600830078,332.14558887728094,83.57678636095923,195.96164828329464,320.48759908348126,77.3811102527678,188.53753419973344,328.3215542828908,83.5169271829992,194.02787485548768,3428700,16887400,6966600
2022-05-23,340.77178955078125,80.99276733398438,201.69493103027344,343.5787045484693,81.87073496804071,202.0836370426715,331.50993112623985,79.09714795801457,195.0968040132601,331.5783997473608,80.25447619598705,195.2036963132173,3420800,12309200,12187400
2022-05-24,333.2018737792969,78.4686050415039,196.90428161621094,336.4391198998901,79.81548991139911,198.8866307393834,328.59540465173154,77.02194471978083,193.4060010134114,336.331551949653,79.70574300382707,198.1481114244017,2561500,13309600,7458500
2022-05-25,337.1824035644531,79.93521118164062,198.08006286621094,340.0968859538443,80.59368497651774,199.15869804394862,331.7543711338672,77.07182790935647,194.80529414238887,333.0942546278922,77.7801894272112,194.9218985418353,3033400,14075400,5457200
2022-05-26,342.19964599609375,80.2345199584961,202.65695190429688,345.48578092341376,81.11249522511154,203.8133281402359,338.40492124895957,79.56706419830303,198.8865853187379,340.3511727143609,80.18463984403733,199.31415449783645,2817400,21681900,9212300
2022-05-27,349.91619873046875,85.01347351074219,206.86459350585938,349.92598848716176,85.22298826014851,207.20469455886806,344.37080895979176,80.55378175564067,203.71614177752963,345.6227039437325,80.97281886625166,204.06596974734407,2658700,16874100,4897200
2022-05-31,350.0042724609375,85.01347351074219,206.1746826171875,353.0361426810999,86.39228988629024,208.29308978074457,343.42221207649584,82.94824799596746,203.20115181218617,345.3293345842258,84.509640966584,204.43526940683594,3873800,15500000,9586400
2022-06-01,349.21209716796875,82.2897720336914,203.99798583984375,356.4298952967381,86.56987090825406,208.0598789908803,347.05067960221504,81.66122018988992,202.91936542384542,350.32705518316266,85.27287378656173,206.0580909308143,2190000,11019100,5246100
2022-06-02,355.0997619628906,88.11629486083984,208.9733428955078,357.0264640406958,88.40562690647863,209.16768853721894,349.8967142391071,82.0303656709213,205.11552185567317,352.566691793553,82.0303656709213,205.90263134255744,2484200,17299800,5337200
2022-06-03,349.9553527832031,86.33042907714844,206.64112854003906,353.0165621637767,87.89680778068767,208.15705996902292,347.95039256187766,85.50234153270583,205.30013337678238,351.5788706282199,86.48008464485949,206.93265438513674,2076600,11808300,4352500
2022-06-06,352.2243957519531,86.60977935791016,206.92295837402344,360.21480830481175,88.78475171986663,211.431845335382,350.64976687542384,86.20072893826139,206.09697088666147,354.04349996119,87.7571285252731,209.3620279847226,2196100,12472000,3965100
2022-06-07,356.0191345214844,88.38567352294922,208.43882751464844,356.4690455964495,88.61514640313287,208.89554781009744,348.4981518933718,84.32506082246785,204.76564097122912,349.0849703652366,84.90372494484559,205.1543321544283,2158800,10423800,4493300
2022-06-08,354.3662109375,87.30816650390625,207.46710205078125,359.0509382339631,89.11398943111129,209.47861690220773,353.04590693017104,86.68959374982045,206.81603610937415,356.9775392200124,88.11629586040391,207.71974985819284,1709600,9129600,3646300
2022-06-09,341.32928466796875,83.91600799560547,200.28591918945312,354.24893204284496,87.92673285583511,207.67117077249364,341.2706058033366,83.8760993388124,200.19846589167653,351.8527988121554,86.60977762885544,206.58280869889262,2250600,11771500,5138600
2022-06-10,327.3924255371094,79.11710357666016,193.8723907470703,336.74230093318664,81.27211774146336,197.67190845883573,327.24572840317126,78.06952227773498,193.55171386020243,333.82778853605083,80.2444945766537,195.95191963931435,3300500,19125000,5162500
2022-06-13,312.71234130859375,73.54997253417969,186.8272705078125,323.62705632948484,77.94979729965905,190.35470171327725,310.93236624849965,73.29057006996474,185.6806210896592,314.92267772810396,75.85464228696421,187.53665344712988,4825100,19674400,7119200
2022-06-14,315.0596008300781,72.29287719726562,188.0516815185547,316.87870499524246,74.90683716425852,188.8485029495775,312.63409876303604,71.29019787152846,186.33169251285645,313.064430256331,74.12863737571051,187.27428426875295,2788400,19289300,6441200
2022-06-15,318.2381286621094,75.65510559082031,190.6171112060547,323.36294691505094,76.92217308140592,193.21166324718578,312.40910455572293,72.22303725832704,186.7981534903164,320.2137194752556,73.30054814575604,190.44218975498728,2357800,17165600,6490000
2022-06-16,301.9931945800781,71.06571960449219,183.70799255371094,309.4946255881441,73.89418009194371,186.4482997369679,298.3745064823905,70.54691466165556,182.2309392394594,309.142522657737,73.1608746753676,186.00130632019906,4528500,14404300,9887200
2022-06-17,303.8612976074219,72.73186492919922,184.640869140625,307.2354814490396,73.49011419615698,185.9041379175387,296.9760225267384,70.30746917783264,180.6567320166608,300.25239831484896,71.1654862823853,181.64789913124903,6235300,17231100,15089300
2022-06-21,310.4237365722656,72.20308685302734,188.89707946777344,313.191551621056,74.82701821830189,191.170954027065,307.9591353725561,72.11329047303047,188.2557256707574,309.10340277545606,74.33815049724572,190.1797870618055,3193700,14934800,6241600
2022-06-22,309.2012634277344,72.80170440673828,188.34317016601562,312.0277578065833,74.40299839845642,190.840541100972,304.51653553745194,71.21437045295717,185.63199983125318,306.58017490226706,71.70424295105578,185.84578440344293,2671500,13575700,5138500
2022-06-23,309.7978515625,73.63976287841797,191.08351135253906,312.9470794620084,73.82932709999065,191.88034759812933,306.6486236629916,71.39495225713446,187.98364932233622,311.8908003744685,73.10100741589414,190.59763993282374,2387600,16986800,4752800
2022-06-24,323.2358703613281,77.50083923339844,199.70285034179688,323.5390544177939,78.47858231161055,199.8291816461128,312.20379706904146,74.21842637255516,191.92890822006112,312.20379706904146,74.6175053353315,192.14269281461827,4318900,29843800,7754800
2022-06-27,321.6025390625,75.76485443115234,197.8079833984375,324.67353843867465,78.26905988703375,201.23823466738176,319.9301319944559,75.14628165881214,196.8848306040759,324.67353843867465,77.81012174438061,199.9361027331193,2810800,11657200,6121200
2022-06-28,311.29425048828125,71.65435028076172,192.5216827392578,329.7397085504875,76.74258585092086,200.9466912087176,311.12797381877016,71.44682984018762,191.91920693574056,325.3875338748272,75.50544798325889,198.23553526527127,3394200,14995000,4354200
2022-06-29,315.4997253417969,71.30516052246094,193.86268615722656,318.9423478025888,71.98359245316917,194.97047234216313,311.41160557332654,69.60907688979142,191.74429399717627,312.0962022231725,71.04775235451605,191.74429399717627,3779500,11344500,4324600
2022-06-30,308.5460205078125,69.67891693115234,191.3264617919922,311.294256637354,70.7264982492687,193.23108442805926,302.8832715759339,67.42413488985882,187.4006269426076,308.3699540757857,70.65666000218081,189.84940841061078,3411500,14264700,7045200
2022-07-01,311.24530029296875,71.23532104492188,193.5517120361328,311.92992672670425,71.53462454306408,194.15420261833586,304.4676239556452,69.4993363979443,189.20803562524827,307.19631008570894,69.678913929751,191.2292474782354,2287700,9727300,4131800
2022-07-05,312.2428894042969,74.22840881347656,194.873291015625,313.2697991715317,74.31321186000356,194.9024569404993,302.6582689072087,68.60141725680351,188.6541431406756,306.1986989656112,70.01814040783998,190.685081996818,2112100,12823700,4110200
2022-07-06,313.1329040527344,73.07107543945312,195.4369354248047,315.27474194992095,75.22609721917885,196.78765751883094,308.78069995173314,72.46248174861195,193.0561681863927,311.98860668870327,74.65741218482867,194.34858807641533,2219200,9436600,4111200
2022-07-07,317.4329528808594,74.86692810058594,197.0694580078125,318.20675191274523,74.97667500471354,197.68164593625724,312.9761203590707,72.60215938282344,194.38743818324093,315.74817781958615,73.01121740944411,196.81679537064588,2202100,10739800,4650700
2022-07-08,316.44366455078125,73.2606430053711,197.81768798828125,318.32435572161796,74.58757735014079,198.3327104836636,312.809654458634,71.66433473171497,194.79556730130764,316.16940020217714,72.95136041816848,196.60300949396097,1662100,11734500,3621800
2022-07-11,317.550537109375,70.3074722290039,199.26560974121094,319.53896117502336,73.11098892961604,200.8981456304039,312.61374878023753,69.9083932495072,196.2920786450469,312.8390491031947,72.49242374260464,196.2920786450469,2073800,10854700,5353600
2022-07-12,316.24774169921875,71.26525115966797,199.03236389160156,320.65558070750234,72.34276202924914,202.23910321276716,313.6520202617438,70.29748719042179,197.03056130382174,313.6520202617438,70.29748719042179,197.50672060533927,2761500,12294900,6779500
2022-07-13,316.7472839355469,71.19541931152344,198.3813018798828,318.27533229220285,71.90378088800156,199.76118980985112,307.3830778965244,68.35199393782999,193.8627034449212,309.47926442499073,69.06035551430811,194.7664172008657,2442600,12037000,7597300
2022-07-14,318.373291015625,69.38959503173828,200.09158325195312,320.871054325923,70.68659218404282,200.25677776494055,308.93073652955707,68.55152842415534,192.38565437715943,309.6849559469932,70.35735145921386,194.34857917859682,2743900,9822500,5605500
2022-07-15,325.7588806152344,73.73954010009766,204.1048583984375,328.69743977668327,73.82932887344269,205.7276819800726,323.00643259208283,70.08797774809932,201.32567329915008,326.79716912754077,70.36733074757055,203.45379247875093,3387400,14155300,7245700
2022-07-18,324.2308654785156,73.95902252197266,201.35487365722656,330.5977443143025,76.38341823164077,206.89380579453763,323.0358501013266,73.44022520832343,200.8009730296847,328.62889990868973,74.94474274616478,205.5236446052071,2468500,14053100,4648900
2022-07-19,333.4089050292969,77.56069946289062,207.6226043701172,335.00552685012923,77.72033409487986,208.05988573654645,324.98503001582304,74.14858912800179,202.02535543143597,324.98503001582304,75.28595923963141,202.33632029586084,2689800,11531800,4927100
2022-07-20,334.2807312011719,80.054931640625,207.34075927734375,336.27896008154903,80.12476988754933,208.07929330494372,329.4027414392458,76.67275097480766,205.24180607012863,333.40897407163067,76.70268056466122,206.00947636829227,2563600,13929300,4460300
2022-07-21,339.8150329589844,82.55914306640625,210.08108520507812,340.1186817152205,83.93595745524227,210.77101431227433,333.09551137347984,79.53613276174151,206.71884848248462,334.8684398763704,79.60597100729555,207.1269786925765,2230800,17900400,4801300
2022-07-22,336.8372497558594,80.86306762695312,207.6614227294922,343.89957864386605,84.31508649706025,211.9079486301815,333.4285103319013,80.16467755453736,206.12606740503008,341.7348484090676,82.4593758310781,211.77189041065546,2253000,12379700,5071500
2022-07-25,337.16046142578125,81.46168518066406,208.21534729003906,338.46323934289006,82.09022941781697,208.73036982093083,333.14442475041864,78.85770423677624,205.6402198079608,337.39556647644577,80.66352724400794,208.5165852049811,2180100,11219000,4357200
2022-07-26,334.29046630859375,76.86231231689453,206.4856414794922,337.5718631278814,80.03497812322342,209.0704661657774,332.35100663242383,76.53307161722886,205.76654643970573,335.63240345171147,79.84541391217996,207.80721233544466,2254200,13245400,6141000
2022-07-27,336.23980712890625,86.2206802368164,204.522705078125,341.7741188370653,86.81929488245248,210.72242878923078,324.45618316301784,81.1723529891614,195.51464531239438,335.9851522653338,82.90833774504544,204.81423087905307,4580300,30554900,17432200
2022-07-28,345.2317810058594,85.66197204589844,205.3778839111328,346.0251896881648,86.30049533306048,206.70916704343017,333.64404451045675,83.15775900955474,202.04479779304953,340.87290574263824,85.34271040231741,204.68793987401116,3635500,12476500,7477100
2022-07-29,346.5443420410156,86.33042907714844,206.11639404296875,349.49267651309856,87.41791909817032,208.10847002047822,342.7927642113743,84.62437387355844,203.90082134267755,346.8773752086148,86.32045000948813,206.0095017272696,3176800,12115700,6059700
2022-08-01,343.3608703613281,88.36073303222656,205.3876190185547,347.5727934375713,89.00424203254956,207.94330807669323,338.58080907564096,85.07332695013034,201.6949923303924,340.6867706137625,86.84922788998625,202.55984308285267,2289400,11710200,8028400
2022-08-02,341.8622131347656,89.42327117919922,200.4316864013672,343.9583699514144,90.46087339660049,202.93878487750803,336.93522976282634,86.70955108576256,198.16752365166303,339.9717172125245,86.90908675334835,201.9281787796843,2878800,19673900,9939400
2022-08-03,346.8773193359375,97.69415283203125,202.58895874023438,349.17919663063424,101.71186527638058,204.38668906379078,341.40180774965756,97.0456504872834,201.03417897301546,342.8318981548986,100.90672735467318,202.1128142016253,2921200,53766800,9520100
2022-08-04,348.7776184082031,96.7563247680664,207.43797302246094,351.26557714936007,98.18302686289707,208.80813416899045,342.489088210727,94.25211180193752,202.65699938867593,347.406296682256,97.67420101615106,204.58104631782356,2339500,20145900,6789700
2022-08-05,350.1881408691406,95.10015106201172,209.7701416015625,350.5015644935929,96.76629750188215,209.84788281529447,343.2237393957477,94.19225386883,204.55188681112435,343.2237393957477,95.02033374935019,204.75595935062333,1848700,12281500,5553700
2022-08-08,344.9476623535156,96.0379867553711,207.29220581054688,351.6475735379948,98.71180587131715,210.5086724877938,342.7241633880125,95.10015234840704,206.05808815637332,351.6475735379948,96.12777552448144,209.1482235097919,2477600,19557500,4063400
2022-08-09,339.4428405761719,94.26209259033203,204.3186492919922,343.9290286455331,95.55908967453908,207.41851140125848,338.27720948295524,93.3940964373012,203.8230657691853,343.22377310923883,95.22984896699657,206.00948721367,2467400,12357200,4596800
2022-08-10,346.1427307128906,98.68187713623047,206.106689453125,347.2887522019763,98.77166590611841,208.7692556958874,343.8604327137334,96.13775542423244,205.3390042049027,347.08306140260237,97.86376108099508,208.75954360415054,2443700,17077200,5746400
2022-08-11,343.4000244140625,98.88141632080078,205.47879028320312,348.56211268210114,101.71486257755706,207.83457146535628,343.17475400043827,98.32271032353579,205.00178755867188,348.56211268210114,100.88678264926739,207.63013748230506,2609400,16441200,6639600
2022-08-12,347.0145263671875,100.8668212890625,205.72213745117188,348.1703826413414,101.54525324053508,207.5619837146036,343.0866716443604,99.77933892032745,204.5247809569083,347.47490194528365,100.3160924740534,207.34782045821422,2514200,12320900,6443700
2022-08-15,352.5781555175781,101.27587890625,210.6770782470703,354.5371950706302,101.98424044491001,210.98859385863335,343.6351351750839,100.23827665458239,204.78761804415876,345.11418971068974,100.48770005320063,204.78761804415876,2526300,10125600,5290600
